PartNum,StdDailyDemand,MeanDailyDemand,stddev_method,TransactionDays,LeadTimeDays,lead_time_source,ABC,safety_stock
0342925,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0342926,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0343088,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0345837,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0345839,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0345841,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0345859,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0345901,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0346703,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
03705554,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0382-0093,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
03854800003,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
03854800017,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
03854800027,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
0386147,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0386B003,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0391844022,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0397106,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0398411,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0398412,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
04-0320-00,0.0,0.03249390739236393,estimated,2,21.0,actual,C,0
04-G 203,0.0,0.060926076360682375,estimated,1,21.0,actual,C,0
0402809,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
04028832,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
04028927,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
04029026,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
04032000,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
04098U582671,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0415 499 001,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
041712016071,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
041722003071,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
041723001071,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
041802,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0418655,0.0,0.024370430544272948,estimated,1,21.0,actual,C,0
041897,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
041A3504,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0423802,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0423804,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0423807,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0423825,4.0,0.03411860276198213,estimated,3,21.0,actual,C,24
0425562,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0425883,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0426897,0.0,0.016246953696181964,estimated,1,30.0,actual,C,0
0426898,0.0,0.04061738424045491,estimated,1,5.0,actual,C,0
0428211,12.5,0.12185215272136475,estimated,2,0.0,actual,C,0
0428814,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
0433851001,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0435507,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
0436665-CR,2.5,0.024370430544272948,estimated,2,0.0,actual,C,0
0436734,57.5,0.4386677497969131,estimated,4,5.0,actual,C,165
0436737,30.0,0.30869212022745735,estimated,4,5.0,actual,C,86
043809,0.0,0.012997562956945572,estimated,2,21.0,actual,C,0
0439048,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0439128,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0439283,7.5,0.07311129163281885,estimated,3,21.0,actual,B,57
0439284,0.0,0.012185215272136474,estimated,1,21.0,actual,C,0
0439294,0.0,0.024370430544272948,estimated,1,21.0,actual,C,0
0439295,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0439299,1.25,0.008935824532900082,estimated,2,21.0,actual,C,8
0439301,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
0439305,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0439341,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0443139,22.5,0.13809910641754672,estimated,4,5.0,actual,C,65
0446816,0.0,0.0016246953696181965,estimated,1,30.0,actual,C,0
0447839,0.0,0.016246953696181964,estimated,1,30.0,actual,C,0
044882300032 359627333375,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0449 295 001,0.0,0.0016246953696181965,estimated,2,21.0,actual,B,0
0453686,0.0,0.005686433793663688,estimated,1,21.0,actual,C,0
0454085,0.0,0.016246953696181964,estimated,2,14.0,actual,C,0
0454109,10.407774764140019,1.238830219333875,empirical,19,33.0,actual,C,77
0454121,4.254772485402491,0.4248578391551584,empirical,15,21.0,actual,C,25
0454778,0.0,0.016246953696181964,estimated,1,5.0,actual,C,0
0454906,2.5,0.04061738424045491,estimated,2,5.0,actual,C,8
0455001,51.341851169844844,2.883834281072299,empirical,8,5.0,actual,C,147
0455921,0.0,0.08123476848090982,estimated,1,5.0,actual,C,0
04653U307071,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0474611,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
04801117193,0.0,0.024370430544272948,estimated,1,21.0,actual,C,0
0484046,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0484050,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0484096,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0484124,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0484138,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0490533,0.25,0.004061738424045491,estimated,2,21.0,actual,C,2
04G203,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
04X202,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
05000000,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
05000002,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
05000004,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
05000011,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
05010287,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0501227,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0502277,0.5,0.004061738424045491,estimated,3,21.0,actual,C,3
0502278,0.25,0.003249390739236393,estimated,3,21.0,actual,C,2
05034MI,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0503886,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0505086,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0505567,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
05065337,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0506922,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0506951,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0509484,1.0,0.03574329813160033,estimated,2,21.0,actual,C,6
0509488,0.0,0.060926076360682375,estimated,3,21.0,actual,C,0
0509999,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0523587,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0525051,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0525213,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0528301,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0530675,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0532925,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0533746,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
0542969,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0544719,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0545281,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
0547241,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0547242,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0547271,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0547646,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0547647,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0547649,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0547650,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0550,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0555203,0.0,0.08123476848090982,estimated,1,21.0,actual,C,0
0555352,0.0,0.16246953696181965,estimated,1,21.0,actual,C,0
0556312,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0557957,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558121,0.0,0.024370430544272948,estimated,3,21.0,actual,C,0
0558618,0.0,0.016246953696181964,estimated,2,21.0,actual,C,0
0558619,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558621,1.25,0.020308692120227456,estimated,2,21.0,actual,C,8
0558622,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558623,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558747,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558748,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0558777,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0568542,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0568854,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0569066,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
0569067,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0569069,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0569070,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0569081,7.0,0.02924451665312754,estimated,2,21.0,actual,C,42
0569096,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
0569099,7.0,0.02924451665312754,estimated,2,21.0,actual,C,42
056T17F15948,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
05706991017144,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0574876,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0579408,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0579765,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
0580175,0.5,0.00974817221770918,estimated,4,21.0,actual,C,3
0580177,0.32916361993074517,0.024370430544272948,empirical,7,21.0,actual,B,3
058428,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0586332,0.0,0.03249390739236393,estimated,4,21.0,actual,C,0
0590236,0.0,0.05686433793663688,estimated,1,21.0,actual,C,0
0590280,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0590285,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0590728,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0590746,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0590747,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0590778,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0590799,0.0,0.006498781478472786,estimated,1,21.0,actual,C,0
0592041,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0592060,0.0,0.003249390739236393,estimated,2,21.0,actual,C,0
059492,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0595254,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0595280,0.0,0.0008123476848090983,estimated,1,21.0,actual,B,0
059726,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
06 - 0400 - 51,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
06-D300-51,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0600081,0.6611342767019117,0.043866774979691305,empirical,6,21.0,actual,C,4
0600437,1.3329601295241327,0.0926076360682372,empirical,7,21.0,actual,C,8
0600750,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0601715,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0608690,4.5,0.017871649065800164,estimated,2,21.0,actual,C,27
0608733,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0608754,0.0,0.00974817221770918,estimated,3,21.0,actual,C,0
0608761,0.0,0.012997562956945572,estimated,1,21.0,actual,C,0
0608764,5.25,0.020308692120227456,estimated,3,21.0,actual,C,31
0608930,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0610011,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0612574,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0612772,4.5,0.05361494719740049,estimated,3,21.0,actual,C,27
0612867,0.0,0.00974817221770918,estimated,2,21.0,actual,C,0
0616350,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0616872,1.2486313033977947,0.07717303005686434,empirical,5,21.0,actual,C,8
0616881,1.5,0.01949634443541836,estimated,3,21.0,actual,C,9
0618595,1.5,0.01462225832656377,estimated,2,21.0,actual,C,9
0619104,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0620602,7.5,0.05686433793663688,estimated,2,21.0,actual,B,57
0620979,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0626852,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0631382,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0635607,0.5,0.004061738424045491,estimated,3,21.0,actual,C,3
0643939,0.0,0.006498781478472786,estimated,2,21.0,actual,C,0
0643940,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
067497012,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0682164,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0682165,0.75,0.017059301380991064,estimated,2,21.0,actual,C,5
0682667-534 19GrHTckGsSlntSt,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0690477,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0690711,3.0,0.05848903330625508,estimated,4,21.0,actual,C,18
06F604,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0700980,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
07011171,0.75,0.01462225832656377,estimated,3,21.0,actual,C,5
07012701,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0701477,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
07022053,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0703313,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0705080,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0709915,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
0711306,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0712315,0.25,0.008123476848090982,estimated,3,21.0,actual,C,2
0712316,0.25,0.005686433793663688,estimated,2,21.0,actual,C,2
0712317,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0712539,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0712659,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0712824,1.0,0.015434606011372868,estimated,4,21.0,actual,C,6
0712976,1.25,0.012185215272136474,estimated,2,21.0,actual,B,10
0716282,0.25,0.002437043054427295,estimated,2,21.0,actual,C,2
0717066,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0717070,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
0718984,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0729704,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0729742,0.0,0.01949634443541836,estimated,2,21.0,actual,C,0
0730000,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
073562,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0747384,0.0,0.048740861088545896,estimated,3,21.0,actual,C,0
075CVRA,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0773189,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0774682,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0776679,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0780323,1.0,0.006498781478472786,estimated,2,21.0,actual,C,6
0782565,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
079974,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
08-B  717,0.0,0.016246953696181964,estimated,1,21.0,actual,C,0
0803867,0.0,0.016246953696181964,estimated,2,21.0,actual,C,0
0803915,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0803927,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
0803933,0.0,0.01462225832656377,estimated,1,21.0,actual,B,0
0803947,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0803949,0.0,0.02924451665312754,estimated,1,21.0,actual,C,0
0803957,24.5,0.08285946385052803,estimated,2,21.0,actual,C,144
0803958,0.0,0.01462225832656377,estimated,1,21.0,actual,C,0
08042351,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0804425,2.5,0.04061738424045491,estimated,2,21.0,actual,C,15
080SKA,0.75,0.010560519902518278,estimated,2,21.0,actual,C,5
0812294,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0815050- #753,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0815363,1.25,0.020308692120227456,estimated,3,21.0,actual,C,8
0815364,0.0,0.024370430544272948,estimated,1,21.0,actual,C,0
0816577,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0816578,0.5,0.006498781478472786,estimated,2,21.0,actual,C,3
0817719,1.5,0.008123476848090982,estimated,2,21.0,actual,C,9
0817820,0.0,0.002437043054427295,estimated,1,21.0,actual,C,0
0817924,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0817926,0.25,0.007311129163281885,estimated,2,21.0,actual,C,2
0817928,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0820407,0.0,0.03249390739236393,estimated,1,21.0,actual,C,0
0827774,0.5,0.006498781478472786,estimated,2,21.0,actual,C,3
0829119,5.0,0.08935824532900082,estimated,3,21.0,actual,C,30
083024RSRS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
083343,0.25,0.002437043054427295,estimated,2,21.0,actual,B,2
0847948,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0852582,0.0,0.00974817221770918,estimated,1,21.0,actual,C,0
0852588,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
08609,0.5,0.00487408610885459,estimated,2,21.0,actual,C,3
0865438,0.25,0.004061738424045491,estimated,2,21.0,actual,C,2
0865531,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0867968,0.0,0.008123476848090982,estimated,1,21.0,actual,C,0
0870957,0.0,0.00487408610885459,estimated,1,21.0,actual,C,0
0872487,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
08D452,0.0,0.004061738424045491,estimated,1,21.0,actual,C,0
0920689,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
0951463,0.0,0.020308692120227456,estimated,1,21.0,actual,C,0
0961783,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
097175001,0.0,0.003249390739236393,estimated,1,21.0,actual,C,0
0983725,0.5,0.008123476848090982,estimated,2,21.0,actual,C,3
0U224071,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1 - 1/2 TON HARRINGTON CUMALONG,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1 / 4  TWIN T,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1 TON GX CLAMP,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
1 ¾ X 4 X 42,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1-1/2 TON CUMALONG,0.0,0.0016246953696181965,estimated,2,21.0,actual,C,0
1/16” x 48” x 72” Clear Lexan/Polycarbonate,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1/2 OSB,0.0,0.047116165718927704,estimated,1,21.0,actual,C,0
1/2 TON SHEET CLAMP,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1/2 TON SHEET PLATE,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1/2-13 FHN Z 5,0.0,0.04061738424045491,estimated,1,21.0,actual,C,0
1/4 ADOS,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1/4 DO 5/8 j hook x 3 ft,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1/4 DOJ X 2 FT.,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1/4 SO 5/8 J Hook x 3 ft,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
1/4 TWIN T,0.0,0.6498781478472786,estimated,1,21.0,actual,C,0
1/4X1/4,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
1/8” x 48” x 96” Clear Lexan/Polycarbonate,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
10 P TO 00700-CU052,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
10 ply Gladiator,0.0,0.0016246953696181965,estimated,1,21.0,actual,C,0
10000088,4.5,0.023558082859463852,estimated,4,3.0,actual,C,10
10000171,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000175,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000176,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000184,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000310,0.0,0.04061738424045491,estimated,1,10.0,actual,C,0
10000460,0.0,0.003249390739236393,estimated,1,0.0,actual,C,0
10000461,0.0,0.003249390739236393,estimated,1,0.0,actual,C,0
10000462,0.0,0.003249390739236393,estimated,1,0.0,actual,C,0
10000523,12.5,0.7717303005686433,estimated,3,0.0,actual,C,0
10000565,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
10000710,0.0,0.00487408610885459,estimated,1,0.0,actual,C,0
10000711,0.0,0.00487408610885459,estimated,1,0.0,actual,C,0
10000762,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000769,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000771,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000811,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10000812,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10001,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
10001-05,0.0,0.0008123476848090983,estimated,1,21.0,actual,C,0
10001012,0.0,0.002437043054427295,estimated,1,0.0,actual,C,0
10001032,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
10001045,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10001094,0.0,0.0016246953696181965,estimated,1,0.0,actual,C,0
10001099,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10001100,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10001101,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
10001109,0.0,0.09179528838342811,estimated,1,0.0,actual,C,0
10001247,0.0,0.008123476848090982,estimated,1,32.0,actual,C,0
10001315,0.75,0.004061738424045491,estimated,2,0.0,actual,C,0
10001316,0.75,0.004061738424045491,estimated,2,0.0,actual,C,0
10001318,0.0,0.0008123476848090983,estimated,1,0.0,actual,C,0
