PartNum,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock,ROP,service_level,lead_time_source
3381171,0.0,28.0,0.0,0.0,0.0,0.95,historical
3381181,0.0,21.0,0.0,0.0,0.0,0.95,historical
3381507,0.0,28.0,0.0,0.0,0.0,0.95,historical
3381520,0.0,60.0,0.0,0.0,0.0,0.95,historical
3381752,0.0,0.0,0.0,0.0,0.0,0.95,historical
3381871,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382073,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382092,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382260,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382411,0.0,28.0,0.0,0.0,0.0,0.95,historical
3382430,0.0,28.0,0.0,0.0,0.0,0.95,historical
3382431,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382432,0.0,28.0,0.0,0.0,0.0,0.95,historical
3382433,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382439,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382440,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382513,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382521,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382522,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382538,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382542,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382549,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382550,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382554,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382587,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382701,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382702,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382704,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382706,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382709,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382775,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382776,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382777,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382868,0.0,28.0,0.0,0.0,0.0,0.95,historical
3382920,0.0,0.0,0.0,0.0,0.0,0.95,historical
3382954,0.0,33.0,0.0,0.0,0.0,0.95,historical
3383033,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383114,0.0,28.0,0.0,0.0,0.0,0.95,historical
3383154,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383156,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383158,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383159,0.0,30.0,0.0,0.0,0.0,0.95,historical
3383160,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383202,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383346,0.0,5.0,0.0,0.0,0.0,0.95,historical
3383360,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383373,0.0,28.0,0.0,0.0,0.0,0.95,historical
3383422,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383424,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383425,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383428,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383430,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383431,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383432,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383433,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383434,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383472,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383473,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383490,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383491,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383493,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383500,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383501,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383550,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383556,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383557,0.0,28.0,0.0,0.0,0.0,0.95,historical
3383558,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383598,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383599,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383625,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383632,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383633,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383643,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383656,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383674,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383675,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383786,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383844,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383849,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383856,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383868,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383870,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383872,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383877,0.0,0.0,0.0,0.0,0.0,0.95,historical
3383878,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384018,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384019,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384059,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384061,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384065,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384073,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384075,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384218,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384219,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384240,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384326,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384327,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384328,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384330,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384331,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384335,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384581,0.0,10.0,0.0,0.0,0.0,0.95,historical
3384582,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384583,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384585,0.0,45.0,0.0,0.0,0.0,0.95,historical
3384586,0.0,45.0,0.0,0.0,0.0,0.95,historical
3384587,0.0,45.0,0.0,0.0,0.0,0.95,historical
3384588,0.0,45.0,0.0,0.0,0.0,0.95,historical
3384592,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384593,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384594,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384638,0.0,21.0,0.0,0.0,0.0,0.95,historical
3384716,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384846,0.0,70.0,0.0,0.0,0.0,0.95,historical
3384973,0.0,0.0,0.0,0.0,0.0,0.95,historical
3384992,0.0,0.0,0.0,0.0,0.0,0.95,historical
3385034,0.0,21.0,0.0,0.0,0.0,0.95,historical
3385041,0.0,21.0,0.0,0.0,0.0,0.95,historical
3385071,0.0,30.0,0.0,0.0,0.0,0.95,historical
3385072,0.0,30.0,0.0,0.0,0.0,0.95,historical
3390007,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390149,0.0,120.0,0.0,0.0,0.0,0.95,historical
3390167,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390191,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390531,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390570,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390636,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390656,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390670,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390679,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390684,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390696,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390706,0.0,60.0,0.0,0.0,0.0,0.95,historical
3390707,0.0,60.0,0.0,0.0,0.0,0.95,historical
3390708,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390709,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390771,0.0,45.0,0.0,0.0,0.0,0.95,historical
3390802,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390966,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390976,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390977,0.0,0.0,0.0,0.0,0.0,0.95,historical
3390997,0.0,0.0,0.0,0.0,0.0,0.95,historical
3391067,0.0,30.0,0.0,0.0,0.0,0.95,historical
3391086,0.0,0.0,0.0,0.0,0.0,0.95,historical
3391121,0.0,21.0,0.0,0.0,0.0,0.95,historical
3391125,0.0,30.0,0.0,0.0,0.0,0.95,historical
3391127,0.0,30.0,0.0,0.0,0.0,0.95,historical
3391133,0.0,0.0,0.0,0.0,0.0,0.95,historical
3391179,0.0,0.0,0.0,0.0,0.0,0.95,historical
3391199,0.0,43.0,0.0,0.0,0.0,0.95,historical
3391201,0.0,43.0,0.0,0.0,0.0,0.95,historical
3391220,0.0,30.0,0.0,0.0,0.0,0.95,historical
3391228,0.0,21.0,0.0,0.0,0.0,0.95,historical
33UC57,0.0,21.0,0.0,0.0,0.0,0.95,historical
3400 MASTER BOARD,0.0,21.0,0.0,0.0,0.0,0.95,historical
3400 SLAVE BOARD,0.0,21.0,0.0,0.0,0.0,0.95,historical
3401-8,0.0,21.0,0.0,0.0,0.0,0.95,historical
3402-8,0.0,21.0,0.0,0.0,0.0,0.95,historical
34068345,0.0,21.0,0.0,0.0,0.0,0.95,historical
3406T35,0.0,21.0,0.0,0.0,0.0,0.95,historical
3407,0.0,21.0,0.0,0.0,0.0,0.95,historical
34076530,0.0,21.0,0.0,0.0,0.0,0.95,historical
3408A119,0.0,21.0,0.0,0.0,0.0,0.95,historical
3422,0.0,21.0,0.0,0.0,0.0,0.95,historical
342406,0.0,21.0,0.0,0.0,0.0,0.95,historical
3426-8,0.0,21.0,0.0,0.0,0.0,0.95,historical
342772,0.0,21.0,0.0,0.0,0.0,0.95,historical
343281,0.0,21.0,0.0,0.0,0.0,0.95,historical
3433787,0.0,21.0,0.0,0.0,0.0,0.95,historical
3439T31,0.0,21.0,0.0,0.0,0.0,0.95,historical
3441,0.0,21.0,0.0,0.0,0.0,0.95,historical
3442,0.0,21.0,0.0,0.0,0.0,0.95,historical
34525171,0.0,21.0,0.0,0.0,0.0,0.95,historical
3452808,0.0,21.0,0.0,0.0,0.0,0.95,historical
3474A28,0.0,21.0,0.0,0.0,0.0,0.95,historical
3474A31,0.0,21.0,0.0,0.0,0.0,0.95,historical
3474A33,0.0,21.0,0.0,0.0,0.0,0.95,historical
3474A35,0.0,21.0,0.0,0.0,0.0,0.95,historical
3481511,0.0,21.0,0.0,0.0,0.0,0.95,historical
3481515,0.0,21.0,0.0,0.0,0.0,0.95,historical
348955,0.0,21.0,0.0,0.0,0.0,0.95,historical
3491373,0.0,21.0,0.0,0.0,0.0,0.95,historical
34924,0.0,21.0,0.0,0.0,0.0,0.95,historical
34956,0.0,21.0,0.0,0.0,0.0,0.95,historical
34F449,0.0,21.0,0.0,0.0,0.0,0.95,historical
35-725903-997,0.0,21.0,0.0,0.0,0.0,0.95,historical
3500008,0.0,21.0,0.0,0.0,0.0,0.95,historical
35001-064,0.0,21.0,0.0,0.0,0.0,0.95,historical
35006007,0.0,21.0,0.0,0.0,0.0,0.95,historical
3513-8,0.0,21.0,0.0,0.0,0.0,0.95,historical
3520V30A111AC22R,0.0,21.0,0.0,0.0,0.0,0.95,historical
35220,0.0,21.0,0.0,0.0,0.0,0.95,historical
35360184,0.0,21.0,0.0,0.0,0.0,0.95,historical
3539525,0.0,21.0,0.0,0.0,0.0,0.95,historical
3539574,0.0,21.0,0.0,0.0,0.0,0.95,historical
3560788,0.0,45.0,0.0,0.0,0.0,0.95,historical
3560BN,0.0,21.0,0.0,0.0,0.0,0.95,historical
359-5990,0.0,21.0,0.0,0.0,0.0,0.95,historical
3591,0.0,21.0,0.0,0.0,0.0,0.95,historical
3594T26,0.0,21.0,0.0,0.0,0.0,0.95,historical
3595,0.0,21.0,0.0,0.0,0.0,0.95,historical
35A-AAA-DACA-1BA,0.0,21.0,0.0,0.0,0.0,0.95,historical
35BS60 7/8,0.0,21.0,0.0,0.0,0.0,0.95,historical
35LP31,0.0,21.0,0.0,0.0,0.0,0.95,historical
35T756,0.0,21.0,0.0,0.0,0.0,0.95,historical
35YV90,0.0,21.0,0.0,0.0,0.0,0.95,historical
3615113,0.0,21.0,0.0,0.0,0.0,0.95,historical
36163,0.0,21.0,0.0,0.0,0.0,0.95,historical
362968,0.0,21.0,0.0,0.0,0.0,0.95,historical
36304,0.0,21.0,0.0,0.0,0.0,0.95,historical
36453634,0.0,21.0,0.0,0.0,0.0,0.95,historical
3648T17,0.0,21.0,0.0,0.0,0.0,0.95,historical
3652060,0.0,21.0,0.0,0.0,0.0,0.95,historical
3652620,0.0,21.0,0.0,0.0,0.0,0.95,historical
3652633,0.0,21.0,0.0,0.0,0.0,0.95,historical
36567754,0.0,21.0,0.0,0.0,0.0,0.95,historical
366895,0.0,21.0,0.0,0.0,0.0,0.95,historical
366896,0.0,21.0,0.0,0.0,0.0,0.95,historical
367215,0.0,21.0,0.0,0.0,0.0,0.95,historical
3674425,0.0,21.0,0.0,0.0,0.0,0.95,historical
3674919,0.0,21.0,0.0,0.0,0.0,0.95,historical
3682,0.0,21.0,0.0,0.0,0.0,0.95,historical
368336,0.0,21.0,0.0,0.0,0.0,0.95,historical
3695496,0.0,21.0,0.0,0.0,0.0,0.95,historical
36N214,0.0,21.0,0.0,0.0,0.0,0.95,historical
36VF05,0.0,21.0,0.0,0.0,0.0,0.95,historical
36VF28,0.0,21.0,0.0,0.0,0.0,0.95,historical
370252,0.0,21.0,0.0,0.0,0.0,0.95,historical
3703081,0.0,21.0,0.0,0.0,0.0,0.95,historical
371359,0.0,21.0,0.0,0.0,0.0,0.95,historical
3713694,0.0,21.0,0.0,0.0,0.0,0.95,historical
3716906,0.0,21.0,0.0,0.0,0.0,0.95,historical
3716922,0.0,21.0,0.0,0.0,0.0,0.95,historical
3732,0.0,21.0,0.0,0.0,0.0,0.95,historical
374141,0.0,21.0,0.0,0.0,0.0,0.95,historical
375375016,0.0,21.0,0.0,0.0,0.0,0.95,historical
37560,0.0,21.0,0.0,0.0,0.0,0.95,historical
3756991,0.0,21.0,0.0,0.0,0.0,0.95,historical
376-6X6,0.0,21.0,0.0,0.0,0.0,0.95,historical
376-6X8,0.0,21.0,0.0,0.0,0.0,0.95,historical
3761858,0.0,21.0,0.0,0.0,0.0,0.95,historical
3777,0.0,21.0,0.0,0.0,0.0,0.95,historical
378028,0.0,21.0,0.0,0.0,0.0,0.95,historical
378615,0.0,21.0,0.0,0.0,0.0,0.95,historical
37903,0.0,21.0,0.0,0.0,0.0,0.95,historical
38004800,0.0,21.0,0.0,0.0,0.0,0.95,historical
381036,0.0,21.0,0.0,0.0,0.0,0.95,historical
381135,0.0,21.0,0.0,0.0,0.0,0.95,historical
38158,0.0,21.0,0.0,0.0,0.0,0.95,historical
382645,0.0,21.0,0.0,0.0,0.0,0.95,historical
382650,0.0,21.0,0.0,0.0,0.0,0.95,historical
382651,0.0,21.0,0.0,0.0,0.0,0.95,historical
383917-2,0.0,21.0,0.0,0.0,0.0,0.95,historical
3840730236,0.0,21.0,0.0,0.0,0.0,0.95,historical
3846287,0.0,21.0,0.0,0.0,0.0,0.95,historical
385187,0.0,21.0,0.0,0.0,0.0,0.95,historical
38522,0.0,21.0,0.0,0.0,0.0,0.95,historical
38525,0.0,21.0,0.0,0.0,0.0,0.95,historical
38526,0.0,21.0,0.0,0.0,0.0,0.95,historical
38527,0.0,21.0,0.0,0.0,0.0,0.95,historical
38564,0.0,21.0,0.0,0.0,0.0,0.95,historical
38569,0.0,21.0,0.0,0.0,0.0,0.95,historical
385760,0.0,21.0,0.0,0.0,0.0,0.95,historical
385778,0.0,21.0,0.0,0.0,0.0,0.95,historical
38616,0.0,21.0,0.0,0.0,0.0,0.95,historical
38656,0.0,21.0,0.0,0.0,0.0,0.95,historical
38658,0.0,21.0,0.0,0.0,0.0,0.95,historical
386954,0.0,21.0,0.0,0.0,0.0,0.95,historical
38706,0.0,21.0,0.0,0.0,0.0,0.95,historical
38NE16,0.0,21.0,0.0,0.0,0.0,0.95,historical
3903035,0.0,21.0,0.0,0.0,0.0,0.95,historical
3905161S,0.0,21.0,0.0,0.0,0.0,0.95,historical
39054,0.0,21.0,0.0,0.0,0.0,0.95,historical
392,0.0,21.0,0.0,0.0,0.0,0.95,historical
3921A1,0.0,21.0,0.0,0.0,0.0,0.95,historical
393,0.0,21.0,0.0,0.0,0.0,0.95,historical
39329602,0.0,21.0,0.0,0.0,0.0,0.95,historical
3936445S,0.0,21.0,0.0,0.0,0.0,0.95,historical
3943463,0.0,21.0,0.0,0.0,0.0,0.95,historical
39590,0.0,21.0,0.0,0.0,0.0,0.95,historical
39610,0.0,21.0,0.0,0.0,0.0,0.95,historical
39612c,0.0,21.0,0.0,0.0,0.0,0.95,historical
39620,0.0,21.0,0.0,0.0,0.0,0.95,historical
39632,0.0,21.0,0.0,0.0,0.0,0.95,historical
39634,0.0,21.0,0.0,0.0,0.0,0.95,historical
3963983,0.0,21.0,0.0,0.0,0.0,0.95,historical
3963990,0.0,21.0,0.0,0.0,0.0,0.95,historical
39688,0.0,21.0,0.0,0.0,0.0,0.95,historical
3973K42,0.0,21.0,0.0,0.0,0.0,0.95,historical
39835,0.0,21.0,0.0,0.0,0.0,0.95,historical
39929,0.0,21.0,0.0,0.0,0.0,0.95,historical
39940,0.0,21.0,0.0,0.0,0.0,0.95,historical
399405,0.0,21.0,0.0,0.0,0.0,0.95,historical
39T777,0.0,21.0,0.0,0.0,0.0,0.95,historical
39X30X22,0.0,21.0,0.0,0.0,0.0,0.95,historical
3BB71,0.0,21.0,0.0,0.0,0.0,0.95,historical
3BY26,0.0,21.0,0.0,0.0,0.0,0.95,historical
3C411,0.0,21.0,0.0,0.0,0.0,0.95,historical
3CMY4,0.0,21.0,0.0,0.0,0.0,0.95,historical
3CXP4,0.0,21.0,0.0,0.0,0.0,0.95,historical
3CXR5,0.0,21.0,0.0,0.0,0.0,0.95,historical
3E133,0.0,21.0,0.0,0.0,0.0,0.95,historical
3E134,0.0,21.0,0.0,0.0,0.0,0.95,historical
3GB8U360L,0.0,21.0,0.0,0.0,0.0,0.95,historical
3GWH6,0.0,21.0,0.0,0.0,0.0,0.95,historical
3HXP4,0.0,21.0,0.0,0.0,0.0,0.95,historical
3JN76,0.0,21.0,0.0,0.0,0.0,0.95,historical
3KL72,0.0,21.0,0.0,0.0,0.0,0.95,historical
3PXX4,0.0,21.0,0.0,0.0,0.0,0.95,historical
3PXX6,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RH21311AK60,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RK1200-0DQ00-0AA3,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RK1400-1DQ00-0AA3,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RK1904-2AB02,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RT25171AK60,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RT25261AK60,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RV1021-0HA10,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RV2011-1DA10,0.0,21.0,0.0,0.0,0.0,0.95,historical
3RW40261TB04,0.0,21.0,0.0,0.0,0.0,0.95,historical
3TP18,0.0,21.0,0.0,0.0,0.0,0.95,historical
3VX500,0.0,21.0,0.0,0.0,0.0,0.95,historical
3X639,0.0,21.0,0.0,0.0,0.0,0.95,historical
3YWT4,0.0,21.0,0.0,0.0,0.0,0.95,historical
3ZH47,0.0,21.0,0.0,0.0,0.0,0.95,historical
4.246/NS 851E,0.0,21.0,0.0,0.0,0.0,0.95,historical
4/0 CABLE,0.0,21.0,0.0,0.0,0.0,0.95,historical
40.31.7.012.1020,0.0,21.0,0.0,0.0,0.0,0.95,historical
40.52.7.024.0000,0.0,21.0,0.0,0.0,0.0,0.95,historical
40007,0.0,21.0,0.0,0.0,0.0,0.95,historical
40031400023,0.0,21.0,0.0,0.0,0.0,0.95,historical
4012545,0.0,21.0,0.0,0.0,0.0,0.95,historical
4013122,0.0,30.0,0.0,0.0,0.0,0.95,historical
4013124,0.0,30.0,0.0,0.0,0.0,0.95,historical
4013185,0.0,30.0,0.0,0.0,0.0,0.95,historical
4013189,0.0,30.0,0.0,0.0,0.0,0.95,historical
4014153,0.0,60.0,0.0,0.0,0.0,0.95,historical
4014154,0.0,60.0,0.0,0.0,0.0,0.95,historical
4014651,0.0,0.0,0.0,0.0,0.0,0.95,historical
4014652,0.0,0.0,0.0,0.0,0.0,0.95,historical
4015114,0.0,65.0,0.0,0.0,0.0,0.95,historical
4015115,0.0,65.0,0.0,0.0,0.0,0.95,historical
4015403,0.0,0.0,0.0,0.0,0.0,0.95,historical
4015404,0.0,0.0,0.0,0.0,0.0,0.95,historical
4015795,0.0,90.0,0.0,0.0,0.0,0.95,historical
4015799,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016199,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016200,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016378,0.0,60.0,0.0,0.0,0.0,0.95,historical
4016379,0.0,60.0,0.0,0.0,0.0,0.95,historical
4016401,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016461,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016466,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016572,0.0,65.0,0.0,0.0,0.0,0.95,historical
4016573,0.0,65.0,0.0,0.0,0.0,0.95,historical
4016683,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016684,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016691,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016692,0.0,90.0,0.0,0.0,0.0,0.95,historical
4016765,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016766,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016767,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016780,0.0,45.0,0.0,0.0,0.0,0.95,historical
4016781,0.0,45.0,0.0,0.0,0.0,0.95,historical
4016782,0.0,45.0,0.0,0.0,0.0,0.95,historical
4016783,0.0,45.0,0.0,0.0,0.0,0.95,historical
4016784,0.0,45.0,0.0,0.0,0.0,0.95,historical
4016785,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016787,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016944,0.0,0.0,0.0,0.0,0.0,0.95,historical
4016945,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017010,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017014,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017015,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017018,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017107,0.0,90.0,0.0,0.0,0.0,0.95,historical
4017108,0.0,90.0,0.0,0.0,0.0,0.95,historical
4017133,0.0,90.0,0.0,0.0,0.0,0.95,historical
4017134,0.0,90.0,0.0,0.0,0.0,0.95,historical
4017325,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017326,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017413,0.0,65.0,0.0,0.0,0.0,0.95,historical
4017414,0.0,65.0,0.0,0.0,0.0,0.95,historical
4017434,0.0,30.0,0.0,0.0,0.0,0.95,historical
4017451,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017453,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017454,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017456,0.0,0.0,0.0,0.0,0.0,0.95,historical
4017472,0.0,65.0,0.0,0.0,0.0,0.95,historical
4017473,0.0,65.0,0.0,0.0,0.0,0.95,historical
4017494,0.0,60.0,0.0,0.0,0.0,0.95,historical
4017495,0.0,65.0,0.0,0.0,0.0,0.95,historical
4017575,0.0,0.0,0.0,0.0,0.0,0.95,historical
4020-28063,0.0,21.0,0.0,0.0,0.0,0.95,historical
402091,0.0,21.0,0.0,0.0,0.0,0.95,historical
40280150,0.0,21.0,0.0,0.0,0.0,0.95,historical
40303,0.0,21.0,0.0,0.0,0.0,0.95,historical
40305,0.0,21.0,0.0,0.0,0.0,0.95,historical
40308,0.0,21.0,0.0,0.0,0.0,0.95,historical
4032281,0.0,21.0,0.0,0.0,0.0,0.95,historical
40357,0.0,21.0,0.0,0.0,0.0,0.95,historical
40358,0.0,21.0,0.0,0.0,0.0,0.95,historical
40359,0.0,21.0,0.0,0.0,0.0,0.95,historical
40363,0.0,21.0,0.0,0.0,0.0,0.95,historical
40379,0.0,21.0,0.0,0.0,0.0,0.95,historical
40381c,0.0,21.0,0.0,0.0,0.0,0.95,historical
40383,0.0,21.0,0.0,0.0,0.0,0.95,historical
404-7066,0.0,21.0,0.0,0.0,0.0,0.95,historical
40435,0.0,21.0,0.0,0.0,0.0,0.95,historical
404736,0.0,21.0,0.0,0.0,0.0,0.95,historical
40485,0.0,21.0,0.0,0.0,0.0,0.95,historical
404L25,0.0,21.0,0.0,0.0,0.0,0.95,historical
4056556,0.0,21.0,0.0,0.0,0.0,0.95,historical
40605,0.0,21.0,0.0,0.0,0.0,0.95,historical
40606,0.0,21.0,0.0,0.0,0.0,0.95,historical
407008,0.0,21.0,0.0,0.0,0.0,0.95,historical
40803080,0.0,21.0,0.0,0.0,0.0,0.95,historical
40938,0.0,21.0,0.0,0.0,0.0,0.95,historical
40951650,0.0,21.0,0.0,0.0,0.0,0.95,historical
40BS11 3/4,0.0,21.0,0.0,0.0,0.0,0.95,historical
40LV84,0.0,21.0,0.0,0.0,0.0,0.95,historical
40LV89,0.0,21.0,0.0,0.0,0.0,0.95,historical
40N488,0.0,21.0,0.0,0.0,0.0,0.95,historical
40ZW73,0.0,21.0,0.0,0.0,0.0,0.95,historical
4100013,0.0,21.0,0.0,0.0,0.0,0.95,historical
41001000,0.0,21.0,0.0,0.0,0.0,0.95,historical
41026044,0.0,21.0,0.0,0.0,0.0,0.95,historical
4111-0360,0.0,21.0,0.0,0.0,0.0,0.95,historical
4112-0070,0.0,21.0,0.0,0.0,0.0,0.95,historical
4114-0360,0.0,21.0,0.0,0.0,0.0,0.95,historical
411430,0.0,21.0,0.0,0.0,0.0,0.95,historical
4118-0050,0.0,21.0,0.0,0.0,0.0,0.95,historical
4118-0080,0.0,21.0,0.0,0.0,0.0,0.95,historical
411J65,0.0,21.0,0.0,0.0,0.0,0.95,historical
411J76,0.0,21.0,0.0,0.0,0.0,0.95,historical
41206939,0.0,21.0,0.0,0.0,0.0,0.95,historical
41211772,0.0,21.0,0.0,0.0,0.0,0.95,historical
41212776,0.0,21.0,0.0,0.0,0.0,0.95,historical
4121385,0.0,21.0,0.0,0.0,0.0,0.95,historical
4121531,0.0,21.0,0.0,0.0,0.0,0.95,historical
4121532,0.0,21.0,0.0,0.0,0.0,0.95,historical
41217348,0.0,21.0,0.0,0.0,0.0,0.95,historical
41220831,0.0,21.0,0.0,0.0,0.0,0.95,historical
412453,0.0,21.0,0.0,0.0,0.0,0.95,historical
41248717,0.0,21.0,0.0,0.0,0.0,0.95,historical
41250624,0.0,21.0,0.0,0.0,0.0,0.95,historical
